step,epoch,loss,reg,pred,probe,cov_loss,std_loss,sim_loss_t,idm_loss
656,4,7.96175479888916,7.737662315368652,0.2239963263273239,9.62323829298839e-05,0.2985384464263916,0.26076847314834595,0.07827825099229813,0.23772010207176208
657,4,8.11570930480957,7.854991912841797,0.26063069701194763,8.642066677566618e-05,0.3325369358062744,0.2404947578907013,0.09247002005577087,0.23714016377925873
658,4,7.933978080749512,7.731510162353516,0.2023661881685257,0.0001015912857837975,0.26285648345947266,0.2838619649410248,0.07197774946689606,0.2231338620185852
659,4,7.894503593444824,7.65144157409668,0.24297520518302917,8.695052383700386e-05,0.3065958023071289,0.2556595802307129,0.07272855937480927,0.23537945747375488
660,4,7.942685604095459,7.7363739013671875,0.20621436834335327,9.721810056362301e-05,0.30228519439697266,0.25854694843292236,0.07905275374650955,0.2327081859111786
661,4,8.110602378845215,7.978910446166992,0.1315935254096985,9.814828808885068e-05,0.16963297128677368,0.35818058252334595,0.0538247749209404,0.24506017565727234
662,4,8.154378890991211,8.005772590637207,0.1485004723072052,0.00010627623123582453,0.16862893104553223,0.35921329259872437,0.05630919337272644,0.23361830413341522
663,4,8.137088775634766,8.009153366088867,0.12783700227737427,9.794817015063018e-05,0.17124563455581665,0.35671648383140564,0.05797303467988968,0.23604844510555267
664,4,7.837470531463623,7.664048671722412,0.17332717776298523,9.488879004493356e-05,0.25,0.2929026484489441,0.06123596429824829,0.2427743822336197
665,4,7.902273178100586,7.683290004730225,0.2189033329486847,7.954129250720143e-05,0.2942850589752197,0.263632595539093,0.07395053654909134,0.2234814465045929
666,4,7.995239734649658,7.746723175048828,0.24840882420539856,0.00010770617518574,0.2980051040649414,0.2610512375831604,0.08005925267934799,0.22515174746513367
667,4,8.083349227905273,7.830809116363525,0.2524398863315582,0.00010041646601166576,0.2817080020904541,0.2711658179759979,0.08280892670154572,0.24478472769260406
668,4,7.906005859375,7.6813740730285645,0.22454631328582764,8.528068428859115e-05,0.3208160400390625,0.2475317120552063,0.07774566113948822,0.22139032185077667
669,4,7.979373455047607,7.8612751960754395,0.11799927055835724,9.92057757684961e-05,0.24272942543029785,0.29812848567962646,0.07473301887512207,0.2525879740715027
670,4,8.01919937133789,7.844224452972412,0.17488153278827667,9.326789586339146e-05,0.22455936670303345,0.31149497628211975,0.06979168206453323,0.2263297140598297
671,4,7.822082996368408,7.615493297576904,0.20650647580623627,8.324714144691825e-05,0.2879621982574463,0.2672139108181,0.06773306429386139,0.22357651591300964
672,4,7.888413429260254,7.689924716949463,0.1984064280986786,8.232882100855932e-05,0.29587650299072266,0.26228809356689453,0.07409615814685822,0.23714908957481384
673,4,7.738022327423096,7.597917079925537,0.14002501964569092,7.993866893230006e-05,0.27398681640625,0.27641189098358154,0.06302671134471893,0.22711175680160522
674,4,8.071728706359863,7.912396430969238,0.15923839807510376,9.389447950525209e-05,0.20776325464248657,0.32472267746925354,0.06875075399875641,0.22971853613853455
675,4,7.858008861541748,7.650982856750488,0.20692571997642517,0.00010000121255870908,0.3461897373199463,0.2330249547958374,0.07623142004013062,0.23828905820846558
676,4,8.16146469116211,8.019326210021973,0.14205124974250793,8.716221782378852e-05,0.18652445077896118,0.3426596224308014,0.06824205815792084,0.22567157447338104
677,4,7.9088134765625,7.675245761871338,0.23347905278205872,8.874924969859421e-05,0.33084964752197266,0.24178481101989746,0.07778751105070114,0.2264414280653
678,4,7.84787654876709,7.699465274810791,0.1483244150876999,8.658738806843758e-05,0.2811899185180664,0.27167055010795593,0.07449989020824432,0.20921842753887177
679,4,7.9082560539245605,7.724031925201416,0.18413329124450684,9.112960833590478e-05,0.3404676914215088,0.23609879612922668,0.08154593408107758,0.24415820837020874
680,4,7.892251968383789,7.753026008605957,0.13911902904510498,0.00010689404734876007,0.24009042978286743,0.300013929605484,0.06725947558879852,0.22496627271175385
681,4,7.754300117492676,7.594796657562256,0.15942777693271637,7.572902541141957e-05,0.31640625,0.24992680549621582,0.06877024471759796,0.23947471380233765
682,4,7.9038777351379395,7.714310646057129,0.18946930766105652,9.776233491720632e-05,0.29111504554748535,0.2654797434806824,0.07655239850282669,0.21908585727214813
683,4,7.940157890319824,7.81083869934082,0.1292361319065094,8.29134660307318e-05,0.26285648345947266,0.28378579020500183,0.07754164934158325,0.23691469430923462
684,4,7.919716835021973,7.782251358032227,0.1373724341392517,9.292254253523424e-05,0.20954757928848267,0.32352080941200256,0.059580929577350616,0.2145666629076004
685,4,7.855134963989258,7.681556701660156,0.17348136007785797,9.687863348517567e-05,0.2643606662750244,0.28275901079177856,0.06707625091075897,0.23761215806007385
686,4,7.753839492797852,7.6050028800964355,0.14875075221061707,8.568736666347831e-05,0.2879621982574463,0.26715847849845886,0.06687422096729279,0.22427883744239807
687,4,8.028844833374023,7.8017730712890625,0.2269717901945114,0.00010055649909190834,0.2884864807128906,0.26697489619255066,0.08191291987895966,0.23932790756225586
688,4,7.760756492614746,7.582815647125244,0.1778540313243866,8.672117837704718e-05,0.3001413345336914,0.2596597373485565,0.06719286739826202,0.22081448137760162
689,4,7.891379356384277,7.648584842681885,0.24270117282867432,9.341913391835988e-05,0.30228519439697266,0.2585088014602661,0.07154691219329834,0.2355995774269104
690,4,8.030542373657227,7.877952575683594,0.1524946093559265,9.556686563882977e-05,0.25836968421936035,0.28713327646255493,0.08223139494657516,0.2300858348608017
691,4,7.754760265350342,7.630192756652832,0.12447869777679443,8.883960981620476e-05,0.2974722385406494,0.2614942193031311,0.0692959576845169,0.23495560884475708
692,4,7.9522857666015625,7.766680717468262,0.1855105459690094,9.45943029364571e-05,0.2623560428619385,0.2841130495071411,0.07370635867118835,0.23754721879959106
693,4,7.881258487701416,7.667902946472168,0.21326757967472076,8.773160516284406e-05,0.2519569396972656,0.2914024591445923,0.06409337371587753,0.22068801522254944
694,4,8.053606986999512,7.773550987243652,0.2799605429172516,9.505229536443949e-05,0.36246514320373535,0.22405248880386353,0.08921797573566437,0.21837416291236877
695,4,7.902073860168457,7.649454116821289,0.25251099467277527,0.00010884580842684954,0.3912355899810791,0.20901811122894287,0.07881943881511688,0.22944629192352295
696,4,7.953303337097168,7.714678764343262,0.238522469997406,0.00010182447294937447,0.3325369358062744,0.24050197005271912,0.08113608509302139,0.2327183485031128
697,4,8.089376449584961,7.80009651184082,0.2891903817653656,8.933196659199893e-05,0.356609582901001,0.227309912443161,0.09174129366874695,0.20936578512191772
698,4,7.989248752593994,7.824332237243652,0.16482862830162048,8.784275269135833e-05,0.2618560791015625,0.28456324338912964,0.07909311354160309,0.2273545116186142
699,4,7.900990009307861,7.7447028160095215,0.15617835521697998,0.00010890132398344576,0.25836968421936035,0.2869529128074646,0.0701332688331604,0.24489912390708923
700,5,7.900040149688721,7.694626808166504,0.20532681047916412,8.624689507996663e-05,0.3006765842437744,0.25950634479522705,0.07614777237176895,0.22333909571170807
701,5,7.801480770111084,7.6313323974609375,0.17005211114883423,9.630821296013892e-05,0.2822265625,0.27103158831596375,0.06780112534761429,0.22340086102485657
702,5,7.895263195037842,7.675963401794434,0.21921324729919434,8.652963151689619e-05,0.26085758209228516,0.2852868139743805,0.06553836166858673,0.23805354535579681
703,5,7.870600700378418,7.665776252746582,0.204723060131073,0.00010147814464289695,0.2668771743774414,0.28125306963920593,0.0667467713356018,0.22974884510040283
704,5,7.975754261016846,7.850685119628906,0.12496094405651093,0.0001082974995370023,0.21858364343643188,0.31612926721572876,0.06768224388360977,0.23176105320453644
705,5,7.96867561340332,7.742376327514648,0.22620317339897156,9.639666677685454e-05,0.2953455448150635,0.2627461552619934,0.07928603887557983,0.22424110770225525
706,5,7.976402759552002,7.815422534942627,0.1608816385269165,9.856021642917767e-05,0.22757744789123535,0.30926942825317383,0.06934775412082672,0.21431919932365417
707,5,7.852315425872803,7.640384197235107,0.21182507276535034,0.00010623579873936251,0.3180563449859619,0.2489323914051056,0.07391650229692459,0.22601701319217682
708,5,8.005706787109375,7.694728374481201,0.3108920753002167,8.702565537532791e-05,0.3912355899810791,0.20907264947891235,0.08248164504766464,0.22990188002586365
709,5,7.830652713775635,7.601767063140869,0.22878633439540863,9.923967445502058e-05,0.3325369358062744,0.24054068326950073,0.07204392552375793,0.22829324007034302
710,5,7.801695823669434,7.556827068328857,0.24477505683898926,9.349012543680146e-05,0.34160828590393066,0.23513635993003845,0.06893716752529144,0.23453280329704285
711,5,8.10300064086914,7.957850933074951,0.1450466364622116,0.00010285130701959133,0.20311570167541504,0.32850441336631775,0.07036271691322327,0.2325020432472229
712,5,8.047508239746094,7.891176700592041,0.15622738003730774,0.0001041621871991083,0.2355661392211914,0.30324429273605347,0.07616706937551498,0.24073413014411926
713,5,7.710804462432861,7.5295233726501465,0.1811881959438324,9.295790368923917e-05,0.3055152893066406,0.25638675689697266,0.06278034299612045,0.22984863817691803
714,5,8.029427528381348,7.900382041931152,0.128956601023674,8.889904711395502e-05,0.21744370460510254,0.31702741980552673,0.07183530926704407,0.22636999189853668
715,5,7.862057209014893,7.682965278625488,0.17900428175926208,8.794767927611247e-05,0.2603590488433838,0.2856394648551941,0.06560301780700684,0.24262505769729614
716,5,7.842787742614746,7.630599498748779,0.21208950877189636,9.852731454884633e-05,0.25737786293029785,0.28762003779411316,0.062028512358665466,0.2253134399652481
717,5,7.978681564331055,7.696623802185059,0.281965434551239,9.24075284274295e-05,0.3513803482055664,0.22995010018348694,0.08184954524040222,0.22418485581874847
718,5,7.926299095153809,7.740516185760498,0.18568748235702515,9.547709487378597e-05,0.2806723117828369,0.27193912863731384,0.07797901332378387,0.20836351811885834
719,5,7.875092029571533,7.681752681732178,0.19325049221515656,8.877701475284994e-05,0.3103926181793213,0.2536129057407379,0.07524147629737854,0.2379072904586792
720,5,7.956150054931641,7.786246299743652,0.16980886459350586,9.492316894466057e-05,0.2160797119140625,0.31809431314468384,0.0628337562084198,0.2140946388244629
721,5,7.973543167114258,7.7321085929870605,0.24134555459022522,8.906758739612997e-05,0.3280470371246338,0.24302124977111816,0.0819992870092392,0.23540088534355164
722,5,7.897014141082764,7.687262535095215,0.20964239537715912,0.00010901967470999807,0.2932264804840088,0.2640450894832611,0.07356405258178711,0.23396052420139313
723,5,8.02501106262207,7.826800346374512,0.19811122119426727,9.957916336134076e-05,0.2539215087890625,0.29019951820373535,0.0766930803656578,0.23191939294338226
724,5,8.038311958312988,7.902755260467529,0.13544906675815582,0.00010772765381261706,0.19269013404846191,0.3373122811317444,0.0613928884267807,0.22752264142036438
725,5,7.7865166664123535,7.638044834136963,0.14837530255317688,9.646645048633218e-05,0.3291666507720947,0.24262923002243042,0.07420193403959274,0.23222064971923828
726,5,8.022521018981934,7.902599811553955,0.1198253184556961,9.597821917850524e-05,0.1867353916168213,0.34250518679618835,0.05929870530962944,0.21704894304275513
727,5,8.257338523864746,8.150301933288574,0.10694994032382965,8.68586212163791e-05,0.15450119972229004,0.37291356921195984,0.060173921287059784,0.225587859749794
728,5,7.789614200592041,7.584373950958252,0.20515234768390656,8.763806545175612e-05,0.2916421890258789,0.2652323544025421,0.06541114300489426,0.22258521616458893
729,5,7.712706089019775,7.536899089813232,0.17571645975112915,9.044427861226723e-05,0.3098487854003906,0.25386250019073486,0.06422460079193115,0.22561368346214294
730,5,7.849615097045898,7.721004009246826,0.1285245567560196,8.634859113954008e-05,0.23722797632217407,0.3020041882991791,0.06346838176250458,0.22949287295341492
731,5,7.845087051391602,7.605846881866455,0.23915913701057434,8.09144476079382e-05,0.28743839263916016,0.26764756441116333,0.06647256016731262,0.22630788385868073
732,5,7.770827770233154,7.549211025238037,0.2215467244386673,6.992893759161234e-05,0.3393290042877197,0.23691272735595703,0.06678801774978638,0.2425188422203064
733,5,7.832127571105957,7.68151330947876,0.1505270004272461,8.729643741389737e-05,0.2558937072753906,0.2886139154434204,0.06596403568983078,0.22497260570526123
734,5,7.846433639526367,7.667176246643066,0.17916987836360931,8.761927165323868e-05,0.3158571720123291,0.2500475347042084,0.0758475661277771,0.22938740253448486
735,5,8.063600540161133,7.679483413696289,0.38402074575424194,9.663819218985736e-05,0.4016885757446289,0.20369791984558105,0.08160393685102463,0.22756117582321167
736,5,7.958689212799072,7.6830973625183105,0.27550259232521057,8.916613296605647e-05,0.30822014808654785,0.2548070251941681,0.07618984580039978,0.22614574432373047
737,5,7.997784614562988,7.737026691436768,0.2606603503227234,9.79409524006769e-05,0.26839280128479004,0.28016412258148193,0.07315730303525925,0.22937045991420746
738,5,8.022783279418945,7.845999240875244,0.1767018735408783,8.163948950823396e-05,0.22921091318130493,0.30801182985305786,0.0721546933054924,0.2182663381099701
739,5,7.7958760261535645,7.575743198394775,0.220045268535614,8.774323214311153e-05,0.27912235260009766,0.27284765243530273,0.061122212558984756,0.24373526871204376
740,5,8.263426780700684,8.141097068786621,0.12224315106868744,8.71446100063622e-05,0.13861805200576782,0.38977089524269104,0.048824384808540344,0.20992590487003326
741,5,7.893147945404053,7.6899333000183105,0.20314009487628937,7.415991422021762e-05,0.24224853515625,0.2984212040901184,0.062252067029476166,0.23018138110637665
742,5,7.974880695343018,7.827239990234375,0.14755408465862274,8.693068230058998e-05,0.2280435562133789,0.3090848922729492,0.06916013360023499,0.2276115119457245
743,5,7.892299175262451,7.662585258483887,0.22962230443954468,9.137229062616825e-05,0.3230323791503906,0.24571970105171204,0.07464571297168732,0.25106263160705566
744,5,8.011163711547852,7.866344451904297,0.1447436362504959,7.553090108558536e-05,0.2062082290649414,0.32612165808677673,0.06375469267368317,0.23367589712142944
745,5,7.956493854522705,7.70147705078125,0.2549293637275696,8.721498306840658e-05,0.38152337074279785,0.2141057550907135,0.08390843868255615,0.21669678390026093
746,5,8.135563850402832,7.828661918640137,0.3068089485168457,9.290498564951122e-05,0.3785133361816406,0.21541517972946167,0.094545379281044,0.2193678468465805
747,5,7.806565761566162,7.608152389526367,0.19831982254981995,9.349109313916415e-05,0.3291666507720947,0.24262279272079468,0.07170116156339645,0.2324405014514923
748,5,7.810953617095947,7.6117844581604,0.19907796382904053,9.119139576796442e-05,0.312572717666626,0.2523670494556427,0.06955904513597488,0.23862123489379883
749,5,7.954183101654053,7.819523811340332,0.13456521928310394,9.403178410138935e-05,0.22525405883789062,0.3110819160938263,0.06700269877910614,0.2361481785774231
750,5,7.9876179695129395,7.862929821014404,0.12459855526685715,8.951884228736162e-05,0.20333582162857056,0.3282955586910248,0.06352850794792175,0.2211725115776062
751,5,8.427227973937988,8.280652046203613,0.14648234844207764,9.356010559713468e-05,0.1446821689605713,0.38324329257011414,0.0630682110786438,0.2344837635755539
752,5,8.197769165039062,8.056658744812012,0.14102818071842194,8.245266508311033e-05,0.16089969873428345,0.366608589887619,0.055768925696611404,0.23449692130088806
753,5,7.848325252532959,7.699182987213135,0.1490573287010193,8.469838940072805e-05,0.21449381113052368,0.31936508417129517,0.05333380401134491,0.23338577151298523
754,5,8.090958595275879,7.959846496582031,0.1310252994298935,8.63338282215409e-05,0.19591861963272095,0.33449044823646545,0.06635960191488266,0.24433496594429016
755,5,7.914031982421875,7.662296295166016,0.2516430914402008,9.232178126694635e-05,0.3381922245025635,0.23760178685188293,0.0771029144525528,0.2298949658870697
756,5,8.040326118469238,7.771066188812256,0.26917552947998047,8.506412268616259e-05,0.33762454986572266,0.2377157211303711,0.08718156814575195,0.220439612865448
757,5,7.927188873291016,7.73445463180542,0.19264575839042664,8.881242683855817e-05,0.27245545387268066,0.27738645672798157,0.07263197749853134,0.2450440376996994
758,5,8.002574920654297,7.753541469573975,0.2489399015903473,9.367147868033499e-05,0.3502235412597656,0.23056301474571228,0.08696256577968597,0.21919380128383636
759,5,7.93204402923584,7.786296844482422,0.1456478238105774,9.916588896885514e-05,0.2760353088378906,0.2752115726470947,0.07732619345188141,0.24671494960784912
760,5,7.964310169219971,7.743267059326172,0.22095882892608643,8.448128937743604e-05,0.2673819065093994,0.2809555232524872,0.07112076133489609,0.25547417998313904
761,5,8.107593536376953,7.843486309051514,0.2639978528022766,0.00010985810513375327,0.3456153869628906,0.23329263925552368,0.09412488341331482,0.2163826823234558
762,5,8.03628921508789,7.757556438446045,0.27864670753479004,8.608772623119876e-05,0.37731266021728516,0.21639162302017212,0.08820813149213791,0.21829190850257874
763,5,8.058551788330078,7.776771068572998,0.2816798686981201,0.00010066471440950409,0.34964585304260254,0.23117637634277344,0.08759178221225739,0.2296803593635559
764,5,8.085487365722656,7.814873695373535,0.27052104473114014,9.221739310305566e-05,0.44097900390625,0.1849210262298584,0.09107601642608643,0.23539328575134277
765,5,7.926295757293701,7.717784881591797,0.2084210216999054,8.971962961368263e-05,0.30822014808654785,0.2548648416996002,0.07697216421365738,0.25052037835121155
766,5,8.077861785888672,7.926389694213867,0.1513897180557251,8.215004345402122e-05,0.1854715347290039,0.3435786962509155,0.06036927551031113,0.22092708945274353
767,5,7.83819580078125,7.648924827575684,0.18917328119277954,9.767210576683283e-05,0.27706241607666016,0.27444303035736084,0.06756886839866638,0.23051078617572784
768,5,8.03793716430664,7.90554141998291,0.1323138177394867,8.189934305846691e-05,0.18906360864639282,0.34053295850753784,0.059063829481601715,0.23573923110961914
769,5,7.7607622146606445,7.636927604675293,0.12373751401901245,9.730698366183788e-05,0.22921091318130493,0.30805760622024536,0.053348109126091,0.23414131999015808
770,5,7.8488874435424805,7.675990581512451,0.17280757427215576,8.915166108636186e-05,0.24176812171936035,0.29862552881240845,0.060860224068164825,0.23351413011550903
771,5,7.890329360961914,7.732213020324707,0.15803158283233643,8.466289727948606e-05,0.25490665435791016,0.2891509234905243,0.0695541501045227,0.23189568519592285
772,5,7.9680023193359375,7.6856207847595215,0.2822931110858917,8.828070713207126e-05,0.39675235748291016,0.20632171630859375,0.08113077282905579,0.23688510060310364
773,5,7.979791641235352,7.752299785614014,0.22740978002548218,8.20720088086091e-05,0.3241434097290039,0.24536266922950745,0.08427228033542633,0.22208258509635925
774,5,8.029068946838379,7.697674751281738,0.33130741119384766,8.637807331979275e-05,0.4154205322265625,0.19707316160202026,0.0829167366027832,0.2261388897895813
775,5,7.833303451538086,7.566864967346191,0.26635855436325073,8.021268149605021e-05,0.3595314025878906,0.22546929121017456,0.07130734622478485,0.22741711139678955
776,5,8.234394073486328,7.885365009307861,0.34892094135284424,0.00010767355706775561,0.4110262393951416,0.19913440942764282,0.09854871779680252,0.22841975092887878
777,5,7.956668376922607,7.768318176269531,0.18825191259384155,9.800253610592335e-05,0.25936341285705566,0.286238431930542,0.0742332860827446,0.22279632091522217
778,5,7.789202690124512,7.556118965148926,0.23299050331115723,9.36477372306399e-05,0.3707430362701416,0.2197192907333374,0.0701969563961029,0.23230281472206116
779,5,8.083134651184082,7.960993766784668,0.12205943465232849,8.129583875415847e-05,0.17205482721328735,0.3560131788253784,0.054847583174705505,0.2301730513572693
780,5,8.266304016113281,8.182759284973145,0.08347084373235703,7.388734957203269e-05,0.1377105712890625,0.39082324504852295,0.05005921050906181,0.22719207406044006
781,5,8.033121109008789,7.895387649536133,0.13764560222625732,8.80047373357229e-05,0.17266297340393066,0.35530462861061096,0.049977898597717285,0.2294752597808838
782,5,7.981034278869629,7.865631580352783,0.11531931161880493,8.339880150742829e-05,0.17449384927749634,0.35369977355003357,0.048118140548467636,0.23306655883789062
783,5,8.329526901245117,8.231000900268555,0.0984344333410263,9.12457617232576e-05,0.14542603492736816,0.3824551999568939,0.05982596054673195,0.23039841651916504
784,5,7.986570835113525,7.881587982177734,0.10488363355398178,9.909205982694402e-05,0.1852613091468811,0.34398388862609863,0.05487827956676483,0.23721611499786377
785,5,7.926375389099121,7.7197265625,0.20656554400920868,8.324948430527002e-05,0.27449822425842285,0.2760269045829773,0.07183943688869476,0.2452368289232254
786,5,7.765394687652588,7.650586128234863,0.114730104804039,7.88301695138216e-05,0.278606653213501,0.27358654141426086,0.06678462773561478,0.242932990193367
787,5,8.026785850524902,7.800037384033203,0.22666209936141968,8.646881178719923e-05,0.3103926181793213,0.2533714771270752,0.0854526236653328,0.23752105236053467
788,5,8.023859024047852,7.731908798217773,0.29185569286346436,9.406379103893414e-05,0.39675235748291016,0.2063997983932495,0.0847204402089119,0.2388477325439453
789,5,8.008859634399414,7.788569927215576,0.22020120918750763,8.910144970286638e-05,0.3785133361816406,0.21538478136062622,0.09055862575769424,0.22760328650474548
790,5,7.9918599128723145,7.699533939361572,0.2922326624393463,9.342524572275579e-05,0.3364906311035156,0.2382892370223999,0.08117567747831345,0.22087302803993225
791,5,8.130522727966309,7.783714294433594,0.3467164635658264,9.143663191935048e-05,0.4713144302368164,0.17126768827438354,0.08644717186689377,0.23554979264736176
792,5,8.060272216796875,7.830068588256836,0.23011818528175354,8.5634776041843e-05,0.30443668365478516,0.2569458484649658,0.08795122057199478,0.22802679240703583
793,5,7.929779052734375,7.705624103546143,0.22405239939689636,0.00010259421105729416,0.2618560791015625,0.2843877673149109,0.06925006210803986,0.229570209980011
794,5,7.97587251663208,7.791033744812012,0.18474605679512024,9.250624862033874e-05,0.2280435562133789,0.3090166747570038,0.0656198263168335,0.23498046398162842
795,5,7.899438381195068,7.693568706512451,0.20578189194202423,8.768775296630338e-05,0.3319740295410156,0.24072545766830444,0.08010274171829224,0.22493594884872437
796,5,7.867952346801758,7.624905109405518,0.24295376241207123,9.368488099426031e-05,0.2822265625,0.2709628939628601,0.06608670949935913,0.23864582180976868
797,5,8.03863525390625,7.867672920227051,0.17086932063102722,9.37310978770256e-05,0.18885135650634766,0.3407283425331116,0.05715801566839218,0.21931268274784088
798,5,8.19846248626709,8.076874732971191,0.12149926275014877,8.857213106239215e-05,0.17777258157730103,0.3507258892059326,0.06788180768489838,0.2284977287054062
799,5,7.699828147888184,7.484686374664307,0.2150496244430542,9.193965524900705e-05,0.2879621982574463,0.2672274112701416,0.05678319185972214,0.22395192086696625
800,5,7.788460731506348,7.586566925048828,0.2018144577741623,7.908119005151093e-05,0.2588663101196289,0.2866838276386261,0.0593690350651741,0.21626639366149902
801,5,8.245111465454102,8.086767196655273,0.15825271606445312,9.13838593987748e-05,0.18025165796279907,0.3482891321182251,0.06899276375770569,0.24421411752700806
802,5,7.794617176055908,7.574094772338867,0.2204376608133316,8.48434356157668e-05,0.31915879249572754,0.24823540449142456,0.07031766325235367,0.20524615049362183
803,5,7.965256214141846,7.7968597412109375,0.1683068871498108,8.955498924478889e-05,0.24369263648986816,0.29739686846733093,0.07106651365756989,0.2361707240343094
804,5,8.11616039276123,7.876199245452881,0.23987281322479248,8.916750084608793e-05,0.2760353088378906,0.2753051817417145,0.08513933420181274,0.24136194586753845
805,5,8.079957962036133,7.789539813995361,0.29033327102661133,8.460163371637464e-05,0.3359243869781494,0.2386147677898407,0.08780455589294434,0.23065395653247833
806,5,7.9628496170043945,7.763674259185791,0.19908587634563446,8.962576248450205e-05,0.3263711929321289,0.2439696192741394,0.08444537222385406,0.23584607243537903
807,5,7.82618522644043,7.630682468414307,0.19542276859283447,8.003516268217936e-05,0.3325369358062744,0.24033915996551514,0.07560814917087555,0.2176627814769745
808,5,7.933167457580566,7.759120464324951,0.1739530861377716,9.371168562211096e-05,0.2822265625,0.27113497257232666,0.0778752863407135,0.22864499688148499
809,5,7.929335594177246,7.777485370635986,0.15175920724868774,9.107940422836691e-05,0.24683624505996704,0.2951034903526306,0.07002642750740051,0.24082249402999878
810,5,7.737355709075928,7.551322937011719,0.18593241274356842,0.00010000188194680959,0.29375553131103516,0.26389142870903015,0.06327558308839798,0.21970871090888977
811,5,7.741747856140137,7.619966506958008,0.12168913334608078,9.225967369275168e-05,0.24489933252334595,0.2965852618217468,0.05618732422590256,0.2411598563194275
812,5,8.130500793457031,8.013650894165039,0.11676140129566193,8.830800652503967e-05,0.16286426782608032,0.3645212650299072,0.05413378030061722,0.22879156470298767
813,5,8.069540977478027,7.882659912109375,0.18679645657539368,8.464122947771102e-05,0.18715763092041016,0.3421960473060608,0.05513930320739746,0.24859048426151276
814,5,7.817936420440674,7.652247428894043,0.16560277342796326,8.633174002170563e-05,0.2613565921783447,0.28519967198371887,0.06439521163702011,0.22545737028121948
815,5,8.011235237121582,7.871037483215332,0.14010725915431976,9.106486686505377e-05,0.22874361276626587,0.308316707611084,0.07256467640399933,0.23724520206451416
816,5,7.753070831298828,7.503428936004639,0.24956384301185608,7.823252963135019e-05,0.3589460849761963,0.22572442889213562,0.06625030934810638,0.22526535391807556
817,5,7.880681991577148,7.700807094573975,0.1797962188720703,7.862395432312042e-05,0.27912235260009766,0.2730020582675934,0.07180662453174591,0.23811565339565277
818,5,7.973984718322754,7.718364715576172,0.2555374503135681,8.26755931484513e-05,0.3642311096191406,0.22302231192588806,0.08392366021871567,0.22907477617263794
819,5,8.04475212097168,7.767300128936768,0.27737846970558167,7.373352855211124e-05,0.3785133361816406,0.2158391773700714,0.08868607878684998,0.22153392434120178
820,5,8.085132598876953,7.778722286224365,0.30632609128952026,8.380840154131874e-05,0.34906864166259766,0.23159772157669067,0.08663934469223022,0.24093785881996155
821,5,7.7122626304626465,7.556432247161865,0.15574781596660614,8.242855983553454e-05,0.34389519691467285,0.23394030332565308,0.071220263838768,0.20758269727230072
822,5,7.904593467712402,7.63209867477417,0.2724006175994873,9.449215576751158e-05,0.4122793674468994,0.1986466348171234,0.07686235755681992,0.23316887021064758
823,5,7.930768966674805,7.780697822570801,0.1499927043914795,7.828351954231039e-05,0.21744370460510254,0.31696560978889465,0.06128697842359543,0.2342548966407776
824,5,8.109654426574707,7.9714674949646,0.13809707760810852,8.953880751505494e-05,0.17777258157730103,0.35060951113700867,0.059772834181785583,0.22226056456565857
825,5,7.8661932945251465,7.7002153396606445,0.16588880121707916,8.908395102480426e-05,0.26335740089416504,0.28348636627197266,0.06765688955783844,0.24569186568260193
826,5,8.045001029968262,7.901202201843262,0.1437026411294937,9.630301065044478e-05,0.18087410926818848,0.3478078246116638,0.055174216628074646,0.22719340026378632
827,5,7.8692803382873535,7.670055866241455,0.1991335153579712,9.128553938353434e-05,0.25638794898986816,0.2883225679397583,0.06449612975120544,0.2318379282951355
828,5,7.813802242279053,7.599178314208984,0.2145359367132187,8.825325494399294e-05,0.25836968421936035,0.28688153624534607,0.0597868338227272,0.2246742844581604
829,5,8.078575134277344,7.908909320831299,0.1695828139781952,8.300873741973191e-05,0.25,0.29281550645828247,0.08426821231842041,0.2126428484916687
830,5,8.320258140563965,7.927453517913818,0.3927188515663147,8.60941581777297e-05,0.5293130874633789,0.14692404866218567,0.09317372739315033,0.22407959401607513
831,5,8.099462509155273,7.83963680267334,0.2597406208515167,8.453501504845917e-05,0.3955230712890625,0.20682266354560852,0.09523700922727585,0.22344562411308289
832,5,8.17015552520752,7.861678600311279,0.3083873391151428,8.99737497093156e-05,0.4520723819732666,0.17987340688705444,0.09479983150959015,0.22952702641487122
833,5,7.732425689697266,7.526160717010498,0.2061840295791626,8.087666356004775e-05,0.3364906311035156,0.23830890655517578,0.06652317941188812,0.22301465272903442
834,5,7.785861015319824,7.5599799156188965,0.22578229010105133,9.865632455330342e-05,0.3531191349029541,0.22910210490226746,0.06914576143026352,0.23964384198188782
835,5,7.891036510467529,7.73822021484375,0.15272784233093262,8.800101204542443e-05,0.26889896392822266,0.279926061630249,0.07093340158462524,0.25701048970222473
836,5,8.050854682922363,7.898301124572754,0.15245670080184937,9.76186856860295e-05,0.18652445077896118,0.3426482677459717,0.05696585774421692,0.24014267325401306
837,5,8.192047119140625,8.05202865600586,0.13994118571281433,7.738267595414072e-05,0.15049701929092407,0.37711212038993835,0.04769871383905411,0.24187389016151428
838,5,7.993267059326172,7.850363731384277,0.14280559122562408,9.786272858036682e-05,0.20510107278823853,0.3269558548927307,0.06204979121685028,0.2336641252040863
839,5,7.908726215362549,7.7697224617004395,0.13890551030635834,9.832780779106542e-05,0.22874361276626587,0.3083098828792572,0.06396861374378204,0.2391919642686844
